Dokuchaev,-60.62,232.92,74740.00,3396200.00,AA
Dollfus,-21.59,355.74,363080.00,3396200.00,AA
Domoni,51.38,234.39,13820.00,3396200.00,AA
Doon,23.53,109.51,3790.00,3396200.00,AA
Dorsa Argentea,-77.63,326.61,339260.00,3396200.00,AA
Dorsa Brevia,-71.05,63.18,650990.00,3396200.00,AA
Douglass,-51.34,289.46,92950.00,3396200.00,AA
Dowa,-31.66,110.24,40840.00,3396200.00,AA
Downe,-15.98,175.78,28130.00,3396200.00,AA
Drava Valles,-48.86,165.99,159030.00,3396200.00,ME
Drilon Vallis,7.17,307.66,118530.00,3396200.00,ME
[Drinus Valles],-22.96,342.50,0.00,3396200.00,ME
Dromore,19.88,310.42,14750.00,3396200.00,AA
Dubis Vallis,-5.16,211.87,45420.00,3396200.00,ME
Dubki,-34.97,304.80,9190.00,3396200.00,AA
Dukhan,7.76,320.86,34040.00,3396200.00,AA
Dulovo,3.62,84.56,17380.00,3396200.00,AA
Du Martheray,5.45,93.58,96120.00,3396200.00,AA
Dunhuang,-80.84,311.47,11730.00,3396200.00,AA
Durius Valles,-17.30,171.98,240000.00,3396200.00,ME
Dush,22.49,305.98,2390.00,3396200.00,AA
Du Toit,-71.62,310.40,81820.00,3396200.00,AA
Dzeng,-80.51,289.53,10880.00,3396200.00,AA
Dzigai Vallis,-58.10,323.41,327310.00,3396200.00,ME
Eads,-28.48,330.09,2740.00,3396200.00,AA
Eagle,43.81,351.83,12500.00,3396200.00,AA
Eberswalde,-23.98,326.70,62190.00,3396200.00,AA
Echt,-21.97,331.81,2150.00,3396200.00,AA
Echus Chaos,10.79,285.28,480510.00,3396200.00,AA
Echus Chasma,2.47,280.04,391100.00,3396200.00,AA
Echus Fossae,2.61,283.25,421030.00,3396200.00,ME
Echus Montes,7.81,282.05,397060.00,3396200.00,AA
Edam,-26.28,339.96,19490.00,3396200.00,AA
Eddie,12.32,142.20,86380.00,3396200.00,AA
Eden Patera,33.77,348.94,80000.00,3396200.00,AA
Edom,0.00,15.00,0.00,3396200.00,AA
Eger,-48.29,308.13,12250.00,3396200.00,AA
Ehden,8.23,119.01,57400.00,3396200.00,AA
Eil,41.73,350.26,5560.00,3396200.00,AA
Eilat,-56.53,50.20,29700.00,3396200.00,AA
Ejriksson,-19.20,186.17,46630.00,3396200.00,AA
Elath,45.87,346.40,13230.00,3396200.00,AA
Elaver Vallis,-9.38,310.48,178920.00,3396200.00,ME
Electris,-44.66,170.00,0.00,3396200.00,AA
Electris Mons,-45.67,152.73,104470.00,3396200.00,MO
Elim,-80.17,96.80,43630.00,3396200.00,AA
Ellsley,36.29,276.70,10940.00,3396200.00,AA
Elorza,-8.76,304.79,45160.00,3396200.00,AA
Ely,-23.62,332.70,10430.00,3396200.00,AA
Elysium,24.74,150.00,0.00,3396200.00,AA
Elysium Catena,17.69,149.73,48500.00,3396200.00,AA
Elysium Chasma,22.39,141.51,130000.00,3396200.00,AA
Elysium Fossae,24.08,146.14,1044000.00,3396200.00,ME
Elysium Mons,25.02,147.21,401000.00,3396200.00,MO
Elysium Planitia,2.98,154.74,3000790.00,3396200.00,ME
Elysium Rupes,25.24,148.04,140500.00,3396200.00,AA
E. Mareotis Tholus,35.92,274.87,4600.00,3396200.00,AA
Endeavour,-2.28,354.80,21780.00,3396200.00,AA
Enipeus Vallis,36.80,267.20,527070.00,3396200.00,ME
Eos Chaos,-16.82,313.48,497850.00,3396200.00,AA
Eos Chasma,-12.15,320.83,1305690.00,3396200.00,AA
Eos Mensa,-11.01,317.84,346670.00,3396200.00,AA
Erebus Montes,35.66,185.02,811670.00,3396200.00,AA
Eridania,-44.66,140.00,0.00,3396200.00,AA
Eridania Mons,-57.02,137.86,143290.00,3396200.00,MO
Eridania Planitia,-38.15,122.21,1062130.00,3396200.00,ME
Eridania Scopulus,-52.61,141.79,1017660.00,3396200.00,AA
Erythraea Fossa,-27.27,329.06,155190.00,3396200.00,AA
Erythraeum Chaos,-21.84,347.62,147630.00,3396200.00,AA
[Erythraeum Planum],-34.18,295.00,1750000.00,3396200.00,ME
Escalante,0.19,115.39,75260.00,3396200.00,AA
Escorial,76.89,304.96,22240.00,3396200.00,AA
Esk,45.21,352.98,3670.00,3396200.00,AA
Espino,-19.69,110.34,12050.00,3396200.00,AA
Eudoxus,-44.52,212.78,98510.00,3396200.00,AA
Eumenides Dorsum,4.79,203.60,569260.00,3396200.00,AA
Eunostos,21.77,240.00,0.00,3396200.00,AA
Euphrates,19.78,25.00,0.00,3396200.00,AA
Euphrates Patera,38.43,10.26,20270.00,3396200.00,AA
Euripus Mons,-44.82,105.18,88910.00,3396200.00,MO
Evpatoriya,46.95,134.36,1040.00,3396200.00,AA
Evros Vallis,-12.65,13.83,358010.00,3396200.00,ME
Faith,42.92,348.17,5300.00,3396200.00,AA
Falun,-23.96,335.33,10010.00,3396200.00,AA
Fancy,-35.45,113.60,49440.00,3396200.00,AA
Faqu,-24.54,106.34,12250.00,3396200.00,AA
Farah Vallis,-6.03,136.80,76370.00,3396200.00,ME
Farim,-44.31,139.28,3920.00,3396200.00,AA
Fastov,-25.04,339.63,11120.00,3396200.00,AA
Felis Dorsa,-21.87,294.10,244000.00,3396200.00,AA
Fenagh,34.29,144.37,6220.00,3396200.00,AA
Fesenkov,21.66,273.47,87380.00,3396200.00,AA
Firsoff,2.73,350.63,90000.00,3396200.00,AA
Fitzroy,-35.69,112.06,38170.00,3396200.00,AA
Flammarion,25.22,48.28,173700.00,3396200.00,AA
Flat,-25.42,340.45,3040.00,3396200.00,AA
Flaugergues,-16.80,19.22,236060.00,3396200.00,AA
Floq,14.94,107.16,2550.00,3396200.00,AA
Flora,-44.67,308.55,18310.00,3396200.00,AA
Focas,33.56,12.75,72020.00,3396200.00,AA
Fontana,-62.91,287.88,80060.00,3396200.00,AA
Foros,-33.40,332.13,24540.00,3396200.00,AA
Fortuna Fossae,4.64,267.31,324280.00,3396200.00,ME
Fournier,-4.30,72.64,114280.00,3396200.00,AA
Freedom,43.36,351.02,12740.00,3396200.00,AA
Frento Vallis,-50.03,345.16,251090.00,3396200.00,ME
[Frigoris Scopulus],79.38,176.00,0.00,3396200.00,AA
Funchal,22.98,310.56,1620.00,3396200.00,AA
Gaan,38.66,356.60,3010.00,3396200.00,AA
Gagra,-20.64,337.90,13410.00,3396200.00,AA
Gah,-44.69,327.36,2780.00,3396200.00,AA
Galap,-37.66,192.93,5990.00,3396200.00,AA
Galaxias Chaos,33.83,146.52,234480.00,3396200.00,AA
Galaxias Colles,36.80,147.48,610340.00,3396200.00,AA
Galaxias Fluctūs,30.96,143.03,607030.00,3396200.00,AA
Galaxias Fossae,36.63,142.00,552000.00,3396200.00,ME
[Galaxias Mensae],36.18,147.30,327000.00,3396200.00,AA
Galaxius Mons,34.76,142.31,22230.00,3396200.00,MO
Galdakao,-13.34,176.63,33440.00,3396200.00,AA
Gale,-5.37,137.81,154080.00,3396200.00,AA
Gali,-43.75,322.81,25860.00,3396200.00,AA
Galilaei,5.72,333.09,137170.00,3396200.00,AA
Galle,-50.63,329.00,223530.00,3396200.00,AA
Galu,-22.08,338.33,13570.00,3396200.00,AA
Gamboa,40.77,315.64,30820.00,3396200.00,AA
Gan,61.72,229.00,20630.00,3396200.00,AA
Gander,-31.26,94.22,36080.00,3396200.00,AA
Gandu,-45.38,312.72,9490.00,3396200.00,AA
Gandzani,34.24,269.17,51910.00,3396200.00,AA
Ganges Catena,-2.70,291.22,81270.00,3396200.00,AA
Ganges Cavus,-10.09,308.55,43110.00,3396200.00,AA
Ganges Chaos,-9.76,313.96,113730.00,3396200.00,AA
Ganges Chasma,-7.96,312.11,574080.00,3396200.00,AA
Ganges Mensa,-7.23,311.25,135900.00,3396200.00,AA
Gardo,-26.67,335.23,15530.00,3396200.00,AA
Gari,-35.88,288.77,9430.00,3396200.00,AA
Garm,48.25,350.94,4800.00,3396200.00,AA
Gasa,-35.72,129.40,7030.00,3396200.00,AA
Gastre,24.61,112.53,7100.00,3396200.00,AA
[Gatico],-20.87,338.87,18290.00,3396200.00,AA
Gehon,14.83,360.00,0.00,3396200.00,AA
Gemina Lingula,81.87,2.59,772890.00,3396200.00,AA
Gemini Scopuli,80.39,26.10,1000360.00,3396200.00,AA
Geryon Montes,-7.72,278.38,377830.00,3396200.00,AA
Gigas Fossae,3.55,230.44,190000.00,3396200.00,ME
Gigas Sulci,10.02,232.27,418560.00,3396200.00,AA
Gilbert,-68.00,86.08,121340.00,3396200.00,AA
Gill,15.76,5.55,83170.00,3396200.00,AA
Glazov,-20.62,333.41,22020.00,3396200.00,AA
Gledhill,-53.17,87.10,78470.00,3396200.00,AA
Glendore,18.34,308.33,8230.00,3396200.00,AA
Glide,-8.13,316.82,9850.00,3396200.00,AA
Globe,-23.68,332.65,50740.00,3396200.00,AA
Goba,-23.22,338.99,10900.00,3396200.00,AA
Goff,23.26,104.86,7950.00,3396200.00,AA
Gol,47.15,349.36,9530.00,3396200.00,AA
Gold,20.03,328.76,8910.00,3396200.00,AA
Golden,-22.01,326.51,19590.00,3396200.00,AA
Goldstone,47.77,134.58,1030.00,3396200.00,AA
Gonnus Mons,41.21,269.12,49380.00,3396200.00,MO
Gordii Dorsum,4.11,215.86,481560.00,3396200.00,AA
Gordii Fossae,14.83,232.40,369000.00,3396200.00,ME
Gorgonum Chaos,-37.26,189.10,150710.00,3396200.00,AA
Gori,-22.95,331.17,6430.00,3396200.00,AA
Graff,-21.18,153.81,154490.00,3396200.00,AA
Granicus Valles,30.58,129.97,777780.00,3396200.00,ME
Gratteri,-17.71,199.94,7560.00,3396200.00,AA
Green,-52.30,351.46,182070.00,3396200.00,AA
Greg,-38.59,112.89,68120.00,3396200.00,AA
Grindavik,25.40,321.01,11710.00,3396200.00,AA
Gringauz,-20.67,324.30,71020.00,3396200.00,AA
Grjótá Valles,15.38,166.38,343770.00,3396200.00,ME
Grójec,-21.47,329.16,37310.00,3396200.00,AA
Groves,-4.06,315.45,10270.00,3396200.00,AA
Guaymas,25.66,314.97,20120.00,3396200.00,AA
Guir,-21.54,339.50,18200.00,3396200.00,AA
Gulch,15.85,109.02,8320.00,3396200.00,AA
Gunjur,-0.17,146.66,26850.00,3396200.00,AA
Gunnison,-43.67,102.92,39570.00,3396200.00,AA
Gusev,-14.53,175.52,158120.00,3396200.00,AA
Gwash,38.96,356.84,4750.00,3396200.00,AA
Hadley,-19.26,156.97,115460.00,3396200.00,AA
Hadriaca Patera,-30.20,92.79,66040.00,3396200.00,AA
Hadriacus Mons,-31.29,91.86,450000.00,3396200.00,MO
Hadriacus Palus,-27.25,77.30,176330.00,3396200.00,AA
Halba,-26.01,303.86,31410.00,3396200.00,AA
Haldane,-52.75,129.26,76750.00,3396200.00,AA
Hale,-35.69,323.64,137310.00,3396200.00,AA
Halex Fossae,27.35,233.96,147250.00,3396200.00,ME
Halley,-48.34,300.73,83720.00,3396200.00,AA
Ham,-44.67,327.50,1590.00,3396200.00,AA
Hamaguir,48.68,132.51,820.00,3396200.00,AA
Hamelin,20.25,327.25,9740.00,3396200.00,AA
Handlová,37.69,271.41,4390.00,3396200.00,AA
Harad̦,-27.46,331.99,8060.00,3396200.00,AA
Hargraves,20.74,75.74,60280.00,3396200.00,AA
Harmakhis Vallis,-40.98,90.06,526660.00,3396200.00,ME
Harris,-21.90,66.81,81560.00,3396200.00,AA
Hartwig,-38.66,344.14,99330.00,3396200.00,AA
Hashir,3.19,85.01,16150.00,3396200.00,AA
Havel Vallis,0.77,302.54,240190.00,3396200.00,ME
Heaviside,-70.50,264.78,83280.00,3396200.00,AA
Hebes Chasma,-1.07,283.94,316740.00,3396200.00,AA
Hebes Mensa,-1.02,283.22,112460.00,3396200.00,AA
Hebrus Valles,19.88,126.74,325000.00,3396200.00,ME
Hecates Tholus,32.12,150.24,181570.00,3396200.00,AA
Hegemone Dorsum,-54.72,315.10,143630.00,3396200.00,AA
Heimdal,68.33,235.44,10490.00,3396200.00,AA
Heinlein,-64.48,116.31,85340.00,3396200.00,AA
Hellas,-39.67,70.00,0.00,3396200.00,AA
Hellas Chaos,-47.12,64.41,590620.00,3396200.00,AA
Hellas Montes,-37.63,97.61,159650.00,3396200.00,AA
Hellas Planitia,-42.43,70.50,2299160.00,3396200.00,ME
Hellespontus,-49.67,35.00,0.00,3396200.00,AA
Hellespontus Montes,-44.37,42.76,711460.00,3396200.00,AA
Helmholtz,-45.40,338.73,111260.00,3396200.00,AA
Henbury,-63.49,212.27,25360.00,3396200.00,AA
Henry,10.79,23.45,167570.00,3396200.00,AA
Henry Moore,-59.72,53.90,65470.00,3396200.00,AA
Hephaestus Fossae,20.84,122.85,633320.00,3396200.00,ME
Hephaestus Rupes,23.54,114.90,1707440.00,3396200.00,AA
Herculaneum,19.31,301.35,34710.00,3396200.00,AA
Her Desher Vallis,-25.08,312.07,117290.00,3396200.00,ME
Hermus Vallis,-5.32,212.19,53320.00,3396200.00,ME
Herschel,-14.48,129.89,297920.00,3396200.00,AA
Hesperia,-19.78,120.00,0.00,3396200.00,AA
Hesperia Dorsa,-22.80,113.16,818250.00,3396200.00,AA
Hesperia Planum,-21.42,109.89,1601730.00,3396200.00,ME
Hibes Montes,3.79,171.34,140000.00,3396200.00,AA
Hiddekel,14.83,15.00,0.00,3396200.00,AA
[Hilo],-44.46,324.50,20000.00,3396200.00,AA
Himera Valles,-21.54,337.34,175000.00,3396200.00,ME
Hipparchus,-44.45,208.80,94810.00,3396200.00,AA
Hīt,47.06,138.35,7090.00,3396200.00,AA
Holden,-26.04,325.98,152660.00,3396200.00,AA
Holmes,-74.86,66.55,114060.00,3396200.00,AA
Honda,-22.40,343.60,9260.00,3396200.00,AA
Hooke,-44.92,315.60,137650.00,3396200.00,AA
Hope,44.84,349.70,7260.00,3396200.00,AA
Horarum Mons,-51.05,323.44,20500.00,3396200.00,MO
Horowitz,-32.06,140.75,64900.00,3396200.00,AA
Houston,48.23,135.95,1980.00,3396200.00,AA
Hrad Vallis,38.17,135.91,974400.00,3396200.00,ME
Hsūanch'eng,46.72,132.69,1990.00,3396200.00,AA
Huancayo,-3.64,320.23,24340.00,3396200.00,AA
Huggins,-49.04,155.84,82640.00,3396200.00,AA
Huo Hsing Vallis,30.19,66.61,332300.00,3396200.00,ME
Hussey,-53.32,233.41,99710.00,3396200.00,AA
Hutton,-71.63,104.60,91740.00,3396200.00,AA
Huxley,-62.67,100.77,106520.00,3396200.00,AA
Huygens,-13.88,55.58,467250.00,3396200.00,AA
Hyblaeus Catena,21.60,140.62,10490.00,3396200.00,AA
Hyblaeus Chasma,21.98,141.26,56610.00,3396200.00,AA
Hyblaeus Dorsa,13.16,130.32,887530.00,3396200.00,AA
Hyblaeus Fossae,21.44,137.06,375000.00,3396200.00,ME
Hydaspis Chaos,3.09,333.07,336040.00,3396200.00,AA
Hydrae Chasma,-6.75,297.99,55180.00,3396200.00,AA
Hydraotes Chaos,1.12,324.71,419040.00,3396200.00,AA
Hypanis Valles,9.46,313.58,220000.00,3396200.00,ME
Hyperboreae Undae,79.96,310.51,463650.00,3396200.00,AA
Hyperborea Lingula,80.32,306.46,124800.00,3396200.00,AA
Hyperborei Cavi,79.91,310.30,92810.00,3396200.00,AA
Hyperboreus Labyrinthus,80.28,300.25,111970.00,3396200.00,AA
Hyperboreus (Lacus),74.83,300.00,0.00,3396200.00,AA
[Hyperboreus Scopulus],82.41,200.00,0.00,3396200.00,AA
[Hypernotius Scopulus],-77.86,88.00,0.00,3396200.00,AA
Hypsas Vallis,33.63,57.99,36470.00,3396200.00,ME
Iamuna Chaos,-0.28,319.39,21720.00,3396200.00,AA
Iamuna Dorsa,20.97,309.60,38180.00,3396200.00,AA
Iani Chaos,-2.19,342.96,450510.00,3396200.00,AA
Iapygia (Iapigia),-19.78,65.00,0.00,3396200.00,AA
[Iaxartes Tholus],71.80,345.00,53000.00,3396200.00,AA
Iazu,-2.71,354.82,6830.00,3396200.00,AA
Iberus Vallis,21.25,152.07,87260.00,3396200.00,ME
Ibragimov,-25.43,300.43,86770.00,3396200.00,AA
Icaria,-39.67,230.00,0.00,3396200.00,AA
Icaria Fossae,-48.09,234.84,2115450.00,3396200.00,ME
Icaria Planum,-43.27,253.96,566590.00,3396200.00,ME
Idaeus Fossae,37.33,308.80,202010.00,3396200.00,ME
Igal,-20.09,110.90,8830.00,3396200.00,AA
II Thyle I,-69.78,180.00,0.00,3396200.00,AA
Ikej,20.96,112.50,4510.00,3396200.00,AA
Imgr,19.12,111.18,3420.00,3396200.00,AA
Indus Vallis,18.95,38.88,342000.00,3396200.00,ME
Innsbruck,-6.39,320.04,59000.00,3396200.00,AA
Ins,24.49,108.90,2780.00,3396200.00,AA
Inta,-24.36,334.90,16120.00,3396200.00,AA
Inuvik,78.59,331.68,20520.00,3396200.00,AA
Irbit,-24.34,335.09,12730.00,3396200.00,AA
Irharen,34.49,140.82,6480.00,3396200.00,AA
Isara Valles,-5.31,213.58,5360.00,3396200.00,ME
Isidis Dorsa,12.92,88.21,1074700.00,3396200.00,AA
Isidis Planitia,13.94,88.38,1224580.00,3396200.00,ME
[Isidis Regio],19.78,85.00,0.00,3396200.00,AA
Isil,-27.02,87.93,77120.00,3396200.00,AA
Ismeniae Fossae,41.31,38.35,286910.00,3396200.00,ME
Ismenia Patera,38.55,1.80,82000.00,3396200.00,AA
Ismenius Cavus,33.90,17.08,90610.00,3396200.00,AA
Ismenius Lacus,39.67,30.00,0.00,3396200.00,AA
Issedon Paterae,38.13,269.75,5310.00,3396200.00,AA
Issedon Tholus,36.05,265.17,54530.00,3396200.00,AA
Ister Chaos,12.95,303.44,109100.00,3396200.00,AA
Istok,-45.10,274.18,4820.00,3396200.00,AA
Ituxi Vallis,25.45,153.32,123070.00,3396200.00,ME
Ius Chasma,-7.29,275.61,839910.00,3396200.00,AA
Ius Labes,-7.47,281.54,61180.00,3396200.00,AA
Izendy,-28.88,258.56,22260.00,3396200.00,AA
Jal,-26.25,331.24,4810.00,3396200.00,AA
Jama,21.39,306.82,2900.00,3396200.00,AA
Jampur,38.71,278.45,27900.00,3396200.00,AA
Jamuna,9.88,320.00,0.00,3396200.00,AA
Janssen,2.69,37.61,153630.00,3396200.00,AA
Jarry-Desloges,-9.37,83.85,93360.00,3396200.00,AA
Jeans,-69.64,154.18,73600.00,3396200.00,AA
[Jeki],23.65,307.70,0.00,3396200.00,AA
Jen,39.88,349.43,8880.00,3396200.00,AA
Jezero,18.41,77.69,47520.00,3396200.00,AA
Jezža,-48.42,322.08,9220.00,3396200.00,AA
Jijiga,25.11,306.05,16160.00,3396200.00,AA
Jodrell,47.47,132.30,3020.00,3396200.00,AA
Johannesburg,47.92,133.19,1220.00,3396200.00,AA
Johnstown,-9.80,308.93,3360.00,3396200.00,AA
Jojutla,81.59,190.20,19320.00,3396200.00,AA
Joly,-74.50,317.31,76990.00,3396200.00,AA
Jones,-18.88,340.17,90110.00,3396200.00,AA
Jörn,-27.19,76.43,20470.00,3396200.00,AA
Jovis Fossae,19.77,244.17,348630.00,3396200.00,ME
Jovis Tholus,18.20,242.59,58070.00,3396200.00,AA
Jumla,-21.29,86.44,49230.00,3396200.00,AA
Juventae Chasma,-3.37,298.61,304990.00,3396200.00,AA
Juventae Dorsa,0.39,288.98,481410.00,3396200.00,AA
Juventae Fons,-4.94,297.00,0.00,3396200.00,AA
Kachug,18.15,107.59,4860.00,3396200.00,AA
Kagoshima,47.32,135.73,1320.00,3396200.00,AA
Kagul,-23.73,340.97,9130.00,3396200.00,AA
Kāid,-4.46,315.30,7670.00,3396200.00,AA
Kaiser,-46.19,19.11,201670.00,3396200.00,AA
Kaj,-27.05,330.61,1830.00,3396200.00,AA
Kakori,-41.49,330.15,28090.00,3396200.00,AA
Kalba,-5.89,154.83,14150.00,3396200.00,AA
Kaliningrad,48.47,134.96,1470.00,3396200.00,AA
Kalocsa,6.92,353.05,34150.00,3396200.00,AA
Kamativi,-20.50,99.99,58810.00,3396200.00,AA
Kamloops,-53.45,327.40,63960.00,3396200.00,AA
Kamnik,-37.21,198.21,10370.00,3396200.00,AA
Kampot,-41.78,314.41,13230.00,3396200.00,AA
Kanab,-27.20,341.00,14550.00,3396200.00,AA
Kandi,-32.75,122.10,8240.00,3396200.00,AA
Kansk,-20.52,342.73,33350.00,3396200.00,AA
Kantang,-24.44,342.42,52440.00,3396200.00,AA
Karpinsk,-45.57,327.85,28840.00,3396200.00,AA
Karshi,-23.28,340.68,21520.00,3396200.00,AA
Kartabo,-40.85,307.54,19410.00,3396200.00,AA
Karzok,18.40,228.26,15290.00,3396200.00,AA
Kasabi,-27.77,89.06,41090.00,3396200.00,AA
Kasei Valles,25.14,297.12,1580000.00,3396200.00,ME
Kashira,-27.09,341.69,65800.00,3396200.00,AA
Kasimov,-24.63,337.06,87180.00,3396200.00,AA
Kasra,21.98,103.63,3460.00,3396200.00,AA
Katoomba,-79.01,127.81,51240.00,3396200.00,AA
Kaup,22.63,326.84,3210.00,3396200.00,AA
Kaw,16.40,104.28,10720.00,3396200.00,AA
Kayne,-15.50,173.56,33820.00,3396200.00,AA
Keeler,-60.69,208.76,90190.00,3396200.00,AA
Kem',-44.94,327.03,3620.00,3396200.00,AA
Kepler,-46.69,140.98,228240.00,3396200.00,AA
Keren,20.98,337.50,28630.00,3396200.00,AA
Keul',45.99,122.23,5810.00,3396200.00,AA
Khanpur,20.73,102.00,2680.00,3396200.00,AA
Kholm,-7.21,318.00,11080.00,3396200.00,AA
Khurli,-20.94,112.96,8780.00,3396200.00,AA
Kibuye,-29.13,181.82,7140.00,3396200.00,AA
Kifrī,-45.64,305.69,13890.00,3396200.00,AA
Kimry,-20.14,343.68,20640.00,3396200.00,AA
Kin,20.20,326.62,8100.00,3396200.00,AA
Kinda,-25.69,254.85,14040.00,3396200.00,AA
Kingston,22.11,312.96,1520.00,3396200.00,AA
Kinkora,-24.95,112.88,51090.00,3396200.00,AA
Kipini,25.86,328.44,67260.00,3396200.00,AA
Kirs,-26.31,340.56,3460.00,3396200.00,AA
Kirsanov,-22.20,334.88,15080.00,3396200.00,AA
Kisambo,34.07,271.08,15220.00,3396200.00,AA
[Kison Tholus],72.81,2.00,50000.00,3396200.00,AA
Kita,-22.78,342.82,10720.00,3396200.00,AA
Knobel,-6.57,133.31,123310.00,3396200.00,AA
Koga,-28.96,256.24,19170.00,3396200.00,AA
Kok,15.65,331.93,6130.00,3396200.00,AA
Kolonga,8.32,305.06,41090.00,3396200.00,AA
Kong,-5.36,321.43,11660.00,3396200.00,AA
Kontum,-32.04,292.93,22260.00,3396200.00,AA
Korolev,72.77,164.58,81370.00,3396200.00,AA
Korph,19.34,105.45,7330.00,3396200.00,AA
Koshoba,22.93,77.00,10330.00,3396200.00,AA
Kourou,46.73,132.78,1840.00,3396200.00,AA
Koval'sky,-29.56,218.46,296670.00,3396200.00,AA
Koy,21.47,309.59,7120.00,3396200.00,AA
Krasnoye,35.85,143.84,6550.00,3396200.00,AA
Kribi,-43.00,316.49,13180.00,3396200.00,AA
Krishtofovich,-48.09,97.34,111090.00,3396200.00,AA
Kuba,-25.31,340.36,26590.00,3396200.00,AA
Kufra,40.36,120.30,37480.00,3396200.00,AA
Kuiper,-56.99,202.87,81780.00,3396200.00,AA
Kular,16.39,108.14,8480.00,3396200.00,AA
Kumak,-35.47,291.93,13500.00,3396200.00,AA
Kumara,43.03,128.56,11870.00,3396200.00,AA
Kunes,-25.24,107.94,15130.00,3396200.00,AA
Kunowsky,56.82,350.36,66290.00,3396200.00,AA
Kushva,-43.96,324.49,37550.00,3396200.00,AA
Labeatis Catenae,19.49,266.83,220600.00,3396200.00,AA
Labeatis Fossae,24.58,275.47,1496360.00,3396200.00,ME
[Labeatis Fossae],20.68,265.00,616000.00,3396200.00,ME
Labeatis Mensa,25.50,285.53,124670.00,3396200.00,AA
Labeatis Mons,37.48,284.14,42780.00,3396200.00,MO
Labou Vallis,-8.63,205.58,257790.00,3396200.00,ME
Labria,-34.94,311.93,52640.00,3396200.00,AA
Lachute,-4.27,320.24,15150.00,3396200.00,AA
Ladon Valles,-22.43,331.39,244590.00,3396200.00,ME
Laestrygon (Laestrigon),0.00,160.00,0.00,3396200.00,AA
Laf,48.01,354.10,2860.00,3396200.00,AA
Lagarto,49.86,351.71,19790.00,3396200.00,AA
Lamas,-26.99,339.36,22990.00,3396200.00,AA
Lambert,-19.97,25.39,92530.00,3396200.00,AA
Lamont,-58.17,246.46,76620.00,3396200.00,AA
Lampland,-35.54,280.48,76780.00,3396200.00,AA
Land,48.26,351.28,5200.00,3396200.00,AA
La Paz,21.05,310.97,1390.00,3396200.00,AA
Lapri,20.32,107.49,3010.00,3396200.00,AA
Lar,-25.83,330.90,6850.00,3396200.00,AA
Lassell,-20.61,297.54,85600.00,3396200.00,AA
Lasswitz,-9.31,138.31,108040.00,3396200.00,AA
Lau,-74.30,252.52,106920.00,3396200.00,AA
Laylá,-61.11,107.12,19360.00,3396200.00,AA
Lebu,-20.29,340.53,19340.00,3396200.00,AA
Lederberg,13.01,314.08,87250.00,3396200.00,AA
Leighton,3.08,57.75,65940.00,3396200.00,AA
Leleque,36.46,138.17,8430.00,3396200.00,AA
Lemgo,-42.50,325.21,15730.00,3396200.00,AA
Lemuria,69.78,160.00,0.00,3396200.00,AA
Lenya,-26.72,253.20,14960.00,3396200.00,AA
Lethe Vallis,3.16,154.97,236650.00,3396200.00,ME
Leuk,23.91,304.99,3440.00,3396200.00,AA
Le Verrier,-37.71,17.10,137550.00,3396200.00,AA
Lexington,21.81,311.37,5170.00,3396200.00,AA
Liais,-75.30,106.93,122780.00,3396200.00,AA
Liberta,35.23,304.55,25100.00,3396200.00,AA
Libertad,23.06,330.59,31190.00,3396200.00,AA
Libya,0.00,90.00,0.00,3396200.00,AA
Libya Montes,1.44,88.23,1043630.00,3396200.00,AA
Licus Vallis,-3.05,126.35,240000.00,3396200.00,ME
Li Fan,-46.88,206.94,105580.00,3396200.00,AA
Linpu,18.14,113.21,18160.00,3396200.00,AA
Lins,15.76,330.20,6170.00,3396200.00,AA
Lipany,-0.22,79.67,50100.00,3396200.00,AA
Lipik,-38.41,111.61,48950.00,3396200.00,AA
Liris Valles,-10.50,58.25,596240.00,3396200.00,ME
Lisboa,21.24,312.41,1170.00,3396200.00,AA
Lismore,27.04,318.35,9340.00,3396200.00,AA
Littleton,15.70,107.14,7350.00,3396200.00,AA
Liu Hsin,-53.20,188.45,134510.00,3396200.00,AA
Livny,-27.16,330.88,9290.00,3396200.00,AA
Llanesco,-28.18,258.89,29400.00,3396200.00,AA
Lobo Vallis,26.82,298.83,80000.00,3396200.00,ME
Locana,-3.39,321.91,6640.00,3396200.00,AA
Lockyer,27.84,160.51,71350.00,3396200.00,AA
Locras Valles,8.84,48.26,351320.00,3396200.00,ME
Lod,20.98,328.46,7600.00,3396200.00,AA
Lodwar,-55.09,316.68,15010.00,3396200.00,AA
Lohse,-43.24,343.31,151010.00,3396200.00,AA
Loire Valles,-17.69,342.97,790000.00,3396200.00,ME
Loja,41.22,136.21,9900.00,3396200.00,AA
Lomela,-81.65,303.81,11160.00,3396200.00,AA
Lomonosov,65.04,350.76,130530.00,3396200.00,AA
Lonar,72.99,38.29,11070.00,3396200.00,AA
Longa,-20.67,334.06,10970.00,3396200.00,AA
Loon,-18.84,113.45,7710.00,3396200.00,AA
Lorica,-19.83,331.67,58490.00,3396200.00,AA
Los,-35.08,283.77,8050.00,3396200.00,AA
Lota,46.32,348.20,14680.00,3396200.00,AA
Loto,-21.88,337.56,22140.00,3396200.00,AA
Louros Valles,-8.41,278.23,516140.00,3396200.00,ME
Louth,70.19,103.24,36290.00,3396200.00,AA
Lowbury,42.41,267.08,17180.00,3396200.00,AA
